Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
3660,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86525,PT. 18792,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3661,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86526,PT. 18793,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3662,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86527,PT. 18794,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3663,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86528,PT. 18795,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3664,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86529,PT. 18796,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3665,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86530,PT. 18797,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3666,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86531,PT. 18798,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3667,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86532,PT. 18799,"RM 732,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3668,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86533,PT. 18800,"RM 732,000.00",-,Belum Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3669,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86534,PT. 18801,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3670,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86535,PT. 18802,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
3671,7305-28 TAMAN DESA BERTAM,7305 TELADAN SETIA SDN. BHD.,7305-28/08-2024/1125(R)-(L),H.S(D): 86536,PT. 18803,"RM 650,000.00","RM 648,800.00",Telah Dijual,Tidak,2025-12-28,2025-12-28 05:03:30
