Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
26,6259-14 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-14/03-2025/0089(R)-(L),5065,19070,"RM 362,000.00","RM 362,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
27,6259-14 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-14/03-2025/0089(R)-(L),H.S.(M) 5066,PT 19071,"RM 362,000.00","RM 325,800.00",Telah Dijual,Ya,2025-12-21,2025-12-21 03:02:15
28,6259-14 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-14/03-2025/0089(R)-(L),H.S.(M) 5067,PT 19072,"RM 362,000.00","RM 325,800.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
29,6259-14 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-14/03-2025/0089(R)-(L),H.S.(M) 5068,PT 19073,"RM 362,000.00","RM 325,800.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
30,6259-14 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-14/03-2025/0089(R)-(L),H.S.(M) 5069,PT 19074,"RM 362,000.00","RM 325,800.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
31,6259-14 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-14/03-2025/0089(R)-(L),5070,19075,"RM 362,000.00","RM 325,800.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
32,6259-14 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-14/03-2025/0089(R)-(L),H.S.(M) 5071,PT 19076,"RM 377,000.00","RM 339,300.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
33,6259-13 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-13/02-2025/0021(R)-(L),29111,8023,"RM 370,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
34,6259-13 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-13/02-2025/0021(R)-(L),29109,8024,"RM 283,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
35,6259-13 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-13/02-2025/0021(R)-(L),29108,8025,"RM 369,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
36,6259-13 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-13/02-2025/0021(R)-(L),83471,25371,"RM 397,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
37,6259-13 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-13/02-2025/0021(R)-(L),29105,8027,"RM 283,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
38,6259-13 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-13/02-2025/0021(R)-(L),29104,8028,"RM 283,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
39,6259-13 TAMAN SAUJANA INDAH,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-13/02-2025/0021(R)-(L),29103,8029,"RM 370,000.00",-,Belum Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
40,6259-12 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-12/08-2022/0478(P),15648,15648,"RM 315,000.00","RM 315,000.00",Telah Dijual,Ya,2025-12-21,2025-12-21 03:02:15
41,6259-12 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-12/08-2022/0478(P),15651,15651,"RM 442,240.00","RM 442,240.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
42,6259-12 TAMAN TANJONG MINYAK JAYA,6259 SINMAH DEVELOPMENT SDN. BHD.,6259-12/08-2022/0478(P),15650,15650,"RM 350,000.00","RM 350,000.00",Telah Dijual,Tidak,2025-12-21,2025-12-21 03:02:15
