Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
61,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14531),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
62,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14532),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
63,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14535),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
64,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14536),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
65,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14537),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
66,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14539),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
67,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14543),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
68,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14544),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
69,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14553),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
70,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14554),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
71,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14556),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
72,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14560),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
73,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14561),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
74,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14563),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
75,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14564),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
76,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14567),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
77,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14569),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
78,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14572),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
79,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14607),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
80,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14610),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
81,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14611),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
82,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14612),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
83,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14614),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
84,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14615),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
85,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14616),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
86,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14618),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
87,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14619),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
88,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14631),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
89,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14633),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
90,20165-11 BANDAR BOTANI PARKLAND PRESINT 3,20165 PARKLAND AVENUE SDN. BHD.,20165-11/04-2027/0322(A)-(L),H.S.(D) 18774,PT 7678 (PT 14635),"RM 366,000.00","RM 329,400.00",Telah Dijual,Ya,2025-12-15,2025-12-15 15:54:16
