Bil,Kod Projek & Nama Projek,Kod Pemaju & Nama Pemaju,No. Permit,No PT/Lot/Plot,No Unit,Harga Jualan (RM),Harga SPJB (RM),Status Jualan,Kuota Bumi,Scraped_Date,Scraped_Timestamp
77,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 85,"RM 228,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
78,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 86,"RM 268,950.00",-,Belum Dijual,Ya,2025-12-15,2025-12-15 14:42:05
79,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 87,"RM 256,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
80,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 88,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
81,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 89,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
82,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 90,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
83,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 91,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
84,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 92,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
85,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 93,"RM 241,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
86,30825-2 TAMAN SELANDAR PERDANA,30825 MUTIARA LAFAZ SDN. BHD.,30825-2/11-2027/0918(N)-(L),GM 10657,LOT 687 / PLOT 94,"RM 321,000.00",-,Belum Dijual,Tidak,2025-12-15,2025-12-15 14:42:05
